x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y,y_1,y_2,y_3,y_4,y_5
319,375.0,388.0,428222.0,428235.0,59.0,20.0,15.0,5791.0,87.0,126.0,1360.0,1.0,0.0,300.0,0.5515,0.6509,1.0,0.0096,0.65,0.8667,0.5,1.7708,1.1139,1.1139,0.0,-0.2332,0.2914,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
320,1060.0,1080.0,3402848.0,3402864.0,125.0,29.0,20.0,11804.0,81.0,108.0,1364.0,1.0,0.0,80.0,0.4164,0.6094,0.8,0.0147,0.6897,0.8,0.0,2.0969,1.301,1.2041,-0.2,-0.2623,0.5296,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,1.0
321,41.0,216.0,2708878.0,2708939.0,6298.0,275.0,134.0,654634.0,42.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.41,0.3486,0.1289,0.6364,0.4552,0.0,3.7992,2.243,1.7853,-0.6514,-0.1879,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
322,1164.0,1197.0,79360.0,79387.0,434.0,76.0,51.0,47440.0,97.0,127.0,1358.0,0.0,1.0,40.0,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,2.6375,1.5185,1.4314,-0.1818,-0.146,0.9806,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0
323,111.0,120.0,68259.0,68288.0,121.0,27.0,32.0,19974.0,151.0,175.0,1353.0,0.0,1.0,100.0,0.1641,0.5364,0.3103,0.0066,0.3333,0.9063,1.0,2.0828,0.9542,1.4624,0.6897,0.2896,0.4317,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
324,133.0,142.0,2243918.0,2243932.0,101.0,12.0,14.0,11300.0,95.0,135.0,1692.0,1.0,0.0,60.0,0.1572,0.1984,0.6429,0.0053,0.75,1.0,1.0,2.0043,0.9542,1.1461,0.3571,-0.1259,0.2359,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0
325,389.0,406.0,516427.0,516436.0,67.0,22.0,16.0,8596.0,120.0,143.0,1362.0,0.0,1.0,40.0,0.5712,0.5621,0.5294,0.0125,0.7727,0.5625,0.0,1.8261,1.2305,0.9542,-0.4706,0.0023,0.2699,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0
326,85.0,209.0,7275798.0,7275852.0,4239.0,150.0,76.0,456305.0,65.0,127.0,1358.0,0.0,1.0,40.0,0.1252,0.3669,0.4355,0.0913,0.8267,0.7105,0.0,3.6273,2.0934,1.7324,-0.5645,-0.159,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0
327,35.0,75.0,2412964.0,2412966.0,65.0,40.0,3.0,8355.0,85.0,165.0,1688.0,1.0,0.0,70.0,0.0415,0.1875,0.05,0.0237,1.0,0.6667,0.0,1.8129,1.6021,0.301,-0.95,0.0042,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
328,2.0,226.0,29657.0,29792.0,16052.0,805.0,400.0,1594353.0,26.0,126.0,1358.0,0.0,1.0,50.0,0.003,0.4692,0.6027,0.1649,0.2783,0.3375,0.0,4.2055,2.3503,2.1303,-0.3973,-0.224,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
329,47.0,182.0,270999.0,271050.0,3786.0,196.0,102.0,391378.0,40.0,126.0,1362.0,0.0,1.0,40.0,0.069,0.4501,0.3778,0.0991,0.6888,0.5,0.0,3.5782,2.1303,1.7076,-0.6222,-0.1924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
330,1110.0,1118.0,2817680.0,2817695.0,77.0,11.0,15.0,8602.0,98.0,125.0,1692.0,1.0,0.0,70.0,0.6785,0.3583,0.5333,0.0047,0.7273,1.0,1.0,1.8865,0.9031,1.1761,0.4667,-0.1272,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0
331,39.0,195.0,2357383.0,2357532.0,8726.0,653.0,398.0,1001426.0,41.0,141.0,1402.0,0.0,1.0,40.0,0.0556,0.6246,0.9551,0.1113,0.2389,0.3744,0.0,3.9408,2.1931,2.1732,-0.0449,-0.1034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0
332,10.0,17.0,783146.0,783156.0,51.0,10.0,10.0,5141.0,93.0,116.0,1364.0,0.0,1.0,185.0,0.0147,0.2714,0.7,0.0051,0.7,1.0,1.0,1.7076,0.8451,1.0,0.3,-0.2125,0.1753,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0
333,325.0,361.0,58567.0,58747.0,2059.0,134.0,200.0,374117.0,169.0,199.0,1387.0,0.0,1.0,40.0,0.4686,0.6823,0.2,0.026,0.2687,0.9,1.0,3.3137,1.5563,2.2553,0.8,0.4195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0
334,1420.0,1595.0,23288.0,23316.0,2782.0,179.0,42.0,334869.0,66.0,159.0,1688.0,1.0,0.0,70.0,0.1102,0.4322,0.16,0.1037,0.9776,0.6667,0.0,3.4444,2.243,1.4472,-0.84,-0.0596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0
335,41.0,211.0,1484624.0,1484688.0,6337.0,344.0,174.0,654684.0,41.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.4176,0.3765,0.1252,0.4942,0.3678,0.0,3.8019,2.2304,1.8062,-0.6235,-0.1929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0
336,868.0,879.0,4048592.0,4048602.0,86.0,11.0,10.0,8851.0,90.0,117.0,1688.0,1.0,0.0,70.0,0.9585,0.2182,0.9091,0.0065,1.0,1.0,0.0,1.9345,1.0414,1.0,-0.0909,-0.196,0.2173,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0
337,515.0,537.0,833989.0,833995.0,74.0,26.0,10.0,10476.0,129.0,151.0,1364.0,1.0,0.0,70.0,0.7551,0.4394,0.2727,0.0161,0.8461,0.6,0.0,1.8692,1.3424,0.7782,-0.7273,0.106,0.2432,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
338,1051.0,1064.0,1314158.0,1314195.0,375.0,25.0,37.0,38401.0,48.0,134.0,1353.0,0.0,1.0,70.0,0.4272,0.2204,0.3514,0.0096,0.52,1.0,1.0,2.574,1.1139,1.5682,0.6486,-0.2,0.767,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0
339,1057.0,1069.0,114430.0,114444.0,114.0,21.0,14.0,12693.0,90.0,140.0,1362.0,0.0,1.0,185.0,0.4302,0.3214,0.8571,0.0088,0.5714,1.0,1.0,2.0569,1.0792,1.1461,0.1429,-0.1301,0.2901,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0
340,834.0,884.0,283101.0,283128.0,359.0,71.0,43.0,31349.0,73.0,116.0,1360.0,1.0,0.0,300.0,0.7,0.7341,0.54,0.0368,0.7042,0.6279,0.0,2.5551,1.699,1.4314,-0.46,-0.3178,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0
341,41.0,212.0,1970779.0,1970846.0,6603.0,271.0,138.0,688556.0,38.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.4237,0.3918,0.1259,0.631,0.4855,0.0,3.8197,2.233,1.8261,-0.6082,-0.1853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0
342,45.0,62.0,323844.0,323852.0,62.0,24.0,14.0,7716.0,117.0,134.0,1360.0,0.0,1.0,200.0,0.0662,0.5441,0.4706,0.0125,0.7083,0.5714,0.0,1.7924,1.2305,0.9031,-0.5294,-0.0277,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0
343,141.0,182.0,133683.0,133829.0,2267.0,201.0,161.0,248809.0,96.0,127.0,1354.0,1.0,0.0,70.0,0.2083,0.6213,0.2808,0.0303,0.204,0.9068,1.0,3.3554,1.6128,2.1644,0.7192,-0.1426,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0
344,808.0,816.0,161967.0,161984.0,103.0,13.0,17.0,11430.0,97.0,126.0,1666.0,0.0,1.0,40.0,0.97,0.2427,0.4706,0.0048,0.6154,1.0,1.0,2.0128,0.9031,1.2305,0.5294,-0.133,0.2482,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0
345,0.0,21.0,1399301.0,1399304.0,52.0,21.0,4.0,5644.0,56.0,151.0,1690.0,1.0,0.0,70.0,0.0,0.1746,0.1429,0.0124,1.0,0.75,0.0,1.716,1.3222,0.4771,-0.8571,-0.152,0.1687,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0
346,280.0,305.0,2109314.0,2109324.0,149.0,27.0,17.0,15313.0,93.0,111.0,1354.0,1.0,0.0,70.0,0.4136,0.404,0.4,0.0185,0.9259,0.5882,0.0,2.1732,1.3979,1.0,-0.6,-0.1971,0.4138,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0
347,0.0,230.0,308503.0,308712.0,25323.0,1022.0,593.0,3037459.0,24.0,148.0,1400.0,0.0,1.0,40.0,0.0,0.4732,0.9087,0.1643,0.2251,0.3525,0.0,4.4035,2.3617,2.3201,-0.0913,-0.0629,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
348,41.0,188.0,2194041.0,2194206.0,9927.0,625.0,418.0,1133850.0,39.0,140.0,1402.0,0.0,1.0,40.0,0.0585,0.5907,0.8909,0.1049,0.2352,0.3947,1.0,3.9968,2.1673,2.2175,0.1091,-0.1077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
349,41.0,209.0,4639210.0,4639275.0,5828.0,296.0,169.0,618846.0,48.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.4663,0.3869,0.1237,0.5676,0.3846,0.0,3.7655,2.2253,1.8129,-0.6131,-0.1704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0
350,123.0,132.0,189105.0,189141.0,145.0,18.0,39.0,20557.0,132.0,151.0,1353.0,0.0,1.0,100.0,0.1818,0.5525,0.25,0.0066,0.5,0.9231,1.0,2.1614,0.9542,1.5563,0.75,0.1076,0.5362,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0
351,1152.0,1178.0,371477.0,371575.0,1283.0,109.0,118.0,160146.0,110.0,136.0,1353.0,0.0,1.0,70.0,0.2587,0.4965,0.2653,0.0192,0.2385,0.8305,1.0,3.1082,1.415,1.9912,0.7347,-0.0248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
352,42.0,53.0,141291.0,141311.0,135.0,19.0,20.0,7015.0,36.0,71.0,1356.0,1.0,0.0,300.0,0.0619,0.3864,0.55,0.0081,0.5789,1.0,1.0,2.1303,1.0414,1.301,0.45,-0.594,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0
353,803.0,825.0,107491.0,107508.0,181.0,27.0,20.0,17363.0,84.0,109.0,1354.0,0.0,1.0,40.0,0.7814,0.516,0.7727,0.0162,0.8148,0.85,0.0,2.2577,1.3424,1.2305,-0.2273,-0.2506,0.6173,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0
354,1095.0,1102.0,3028545.0,3028556.0,41.0,8.0,11.0,4533.0,100.0,123.0,1467.0,1.0,0.0,120.0,0.4976,0.4675,0.6364,0.0048,0.875,1.0,1.0,1.6128,0.8451,1.0414,0.3636,-0.1362,0.1822,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0
355,552.0,597.0,1211332.0,1211367.0,824.0,100.0,61.0,93355.0,100.0,134.0,1694.0,1.0,0.0,80.0,0.6517,0.4768,0.7778,0.0266,0.45,0.5738,0.0,2.9159,1.6532,1.5441,-0.2222,-0.1149,0.9998,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
356,460.0,555.0,2161400.0,2161408.0,343.0,106.0,28.0,39231.0,105.0,127.0,1358.0,0.0,1.0,40.0,0.6775,0.5487,0.0842,0.07,0.8962,0.2857,0.0,2.5353,1.9777,0.9031,-0.9158,-0.1064,0.9549,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
357,277.0,292.0,1151809.0,1151838.0,217.0,32.0,32.0,25231.0,107.0,126.0,1376.0,0.0,1.0,40.0,0.4026,0.5012,0.5172,0.0109,0.4688,0.9063,1.0,2.3365,1.1761,1.4624,0.4828,-0.0916,0.7079,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0
358,15.0,149.0,2278497.0,2278909.0,37334.0,908.0,903.0,3918209.0,19.0,134.0,1387.0,0.0,1.0,40.0,0.0216,0.3238,0.3252,0.0966,0.1476,0.4563,1.0,4.5721,2.1271,2.6149,0.6748,-0.1801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
359,990.0,998.0,1973168.0,1973176.0,59.0,8.0,8.0,6543.0,93.0,122.0,1622.0,1.0,0.0,70.0,0.7694,0.0781,1.0,0.0049,1.0,1.0,0.5,1.7708,0.9031,0.9031,0.0,-0.1336,0.1696,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0
360,1123.0,1140.0,34172.0,34180.0,76.0,18.0,8.0,10680.0,130.0,150.0,1698.0,1.0,0.0,85.0,0.6572,0.4412,0.4706,0.01,0.9444,1.0,0.0,1.8808,1.2305,0.9031,-0.5294,0.0979,0.2482,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0
361,5.0,17.0,1302051.0,1302067.0,130.0,13.0,17.0,12480.0,61.0,119.0,1373.0,0.0,1.0,40.0,0.0073,0.3229,0.75,0.0087,0.9231,0.9412,1.0,2.1139,1.0792,1.2041,0.25,-0.25,0.3241,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
362,42.0,180.0,388190.0,388236.0,4019.0,191.0,102.0,417578.0,41.0,125.0,1360.0,0.0,1.0,40.0,0.0618,0.3669,0.3333,0.1015,0.7225,0.451,0.0,3.6041,2.1399,1.6628,-0.6667,-0.1883,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0
363,974.0,980.0,972384.0,972388.0,18.0,6.0,4.0,2370.0,117.0,148.0,1358.0,0.0,1.0,50.0,0.5567,0.25,0.6667,0.0044,1.0,1.0,0.0,1.2553,0.7782,0.6021,-0.3333,0.0287,0.1353,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
364,1237.0,1246.0,9737743.0,9737771.0,171.0,28.0,28.0,17727.0,95.0,117.0,1362.0,0.0,1.0,40.0,0.1703,0.3214,0.3214,0.0066,0.3214,1.0,1.0,2.233,0.9542,1.4472,0.6786,-0.1901,0.417,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
365,853.0,862.0,15184.0,15196.0,84.0,11.0,12.0,10694.0,102.0,150.0,1696.0,1.0,0.0,85.0,0.9835,0.2222,0.75,0.0053,0.8182,1.0,1.0,1.9243,0.9542,1.0792,0.25,-0.0054,0.215,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0
366,662.0,670.0,781434.0,781444.0,66.0,10.0,10.0,7181.0,89.0,123.0,1687.0,1.0,0.0,80.0,0.7848,0.175,0.8,0.0047,0.8,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.15,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0
367,624.0,635.0,2014210.0,2014317.0,477.0,82.0,107.0,53536.0,96.0,132.0,1364.0,0.0,1.0,100.0,0.915,0.5947,0.1028,0.0081,0.1341,1.0,1.0,2.6785,1.0414,2.0294,0.8972,-0.1232,0.9971,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0
368,451.0,465.0,2550845.0,2551201.0,2705.0,213.0,359.0,197957.0,28.0,126.0,1364.0,1.0,0.0,80.0,0.6613,0.4573,0.0393,0.0103,0.0657,0.9916,1.0,3.4322,1.1461,2.5515,0.9607,-0.4283,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
369,1605.0,1616.0,1116225.0,1116232.0,57.0,11.0,7.0,5464.0,82.0,108.0,1687.0,1.0,0.0,100.0,0.0842,0.2597,0.6364,0.0065,1.0,1.0,0.0,1.7559,1.0414,0.8451,-0.3636,-0.2511,0.1822,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
370,2.0,8.0,448681.0,448720.0,137.0,18.0,39.0,18013.0,121.0,143.0,1687.0,0.0,1.0,200.0,0.0024,0.4145,0.1539,0.0036,0.3333,1.0,1.0,2.1367,0.7782,1.5911,0.8461,0.0272,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0
371,264.0,280.0,1230964.0,1230988.0,303.0,20.0,24.0,29885.0,54.0,133.0,1696.0,0.0,1.0,60.0,0.3113,0.2109,0.6667,0.0094,0.8,1.0,1.0,2.4814,1.2041,1.3802,0.3333,-0.2295,0.633,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
372,1292.0,1372.0,1506506.0,1506552.0,1973.0,134.0,80.0,240091.0,105.0,140.0,1658.0,1.0,0.0,143.0,0.345,0.4639,0.575,0.0483,0.597,0.575,0.0,3.2951,1.9031,1.6628,-0.425,-0.0493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0
373,1067.0,1103.0,4532922.0,4532948.0,364.0,99.0,60.0,41956.0,99.0,133.0,1358.0,1.0,0.0,100.0,0.3756,0.6111,0.7222,0.0265,0.3636,0.4333,0.0,2.5611,1.5563,1.415,-0.2778,-0.0995,0.9856,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0
374,309.0,342.0,3744532.0,3744552.0,274.0,46.0,29.0,31551.0,101.0,133.0,1364.0,1.0,0.0,80.0,0.4531,0.5849,0.6061,0.0242,0.7174,0.6897,0.0,2.4378,1.5185,1.301,-0.3939,-0.1004,0.9157,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0
375,195.0,218.0,1211728.0,1211795.0,780.0,106.0,83.0,84461.0,96.0,126.0,1356.0,1.0,0.0,70.0,0.2876,0.4938,0.3433,0.017,0.217,0.8072,1.0,2.8921,1.3617,1.8261,0.6567,-0.154,0.9997,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0
376,127.0,166.0,533732.0,533745.0,207.0,40.0,23.0,25309.0,115.0,134.0,1356.0,0.0,1.0,40.0,0.1873,0.5917,0.3333,0.0288,0.975,0.5652,0.0,2.316,1.5911,1.1139,-0.6667,-0.0448,0.7966,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
377,64.0,203.0,7765518.0,7765576.0,4364.0,185.0,108.0,479531.0,74.0,132.0,1360.0,0.0,1.0,40.0,0.0941,0.4587,0.4173,0.1022,0.7513,0.537,0.0,3.6399,2.143,1.7634,-0.5827,-0.1415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
378,100.0,116.0,1002562.0,1002587.0,211.0,26.0,28.0,23894.0,102.0,134.0,1374.0,0.0,1.0,40.0,0.1456,0.4725,0.64,0.0116,0.6154,0.8929,1.0,2.3243,1.2041,1.3979,0.36,-0.1153,0.6574,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0
379,1066.0,1088.0,2750749.0,2750765.0,122.0,31.0,23.0,11743.0,82.0,116.0,1364.0,1.0,0.0,80.0,0.4047,0.6534,0.7273,0.0161,0.7097,0.6956,0.0,2.0864,1.3424,1.2041,-0.2727,-0.248,0.5822,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0
380,611.0,625.0,468991.0,469023.0,223.0,31.0,32.0,25800.0,106.0,130.0,1626.0,1.0,0.0,70.0,0.7515,0.5022,0.4375,0.0086,0.4516,1.0,1.0,2.3483,1.1461,1.5051,0.5625,-0.0961,0.7254,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0
381,950.0,957.0,852041.0,852053.0,63.0,9.0,12.0,7758.0,115.0,141.0,1360.0,0.0,1.0,175.0,0.5926,0.25,0.5833,0.0052,0.7778,1.0,1.0,1.7993,0.8451,1.0792,0.4167,-0.038,0.1892,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,1.0,0.0
382,1183.0,1203.0,96812.0,96831.0,203.0,33.0,23.0,21098.0,96.0,118.0,1354.0,0.0,1.0,40.0,0.223,0.4658,0.95,0.0148,0.6061,0.8261,0.0,2.3075,1.301,1.2787,-0.05,-0.188,0.6268,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0
383,0.0,21.0,881709.0,881856.0,1949.0,68.0,162.0,144252.0,56.0,99.0,1687.0,1.0,0.0,80.0,0.0,0.3686,0.1429,0.0125,0.3088,0.9074,1.0,3.2898,1.3222,2.1673,0.8571,-0.4218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0
384,779.0,923.0,4662945.0,4662964.0,981.0,187.0,105.0,111196.0,97.0,134.0,1360.0,1.0,0.0,100.0,0.6427,0.6414,0.1319,0.1059,0.77,0.181,0.0,2.9917,2.1584,1.2787,-0.8681,-0.1145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0
385,900.0,934.0,665052.0,665079.0,269.0,49.0,33.0,31538.0,109.0,127.0,1364.0,0.0,1.0,50.0,0.6305,0.707,0.7941,0.0249,0.6939,0.8182,0.0,2.4297,1.5315,1.4314,-0.2059,-0.084,0.9838,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0
386,41.0,194.0,743010.0,743076.0,5695.0,211.0,136.0,588714.0,40.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.436,0.4314,0.1127,0.7251,0.4853,0.0,3.7555,2.1847,1.8195,-0.5686,-0.1924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
387,41.0,218.0,2187237.0,2187305.0,6010.0,257.0,123.0,626586.0,39.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.5007,0.3842,0.1303,0.6887,0.5529,0.0,3.7789,2.248,1.8325,-0.6158,-0.1855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0
388,1575.0,1590.0,3403338.0,3403364.0,255.0,25.0,26.0,23784.0,77.0,109.0,1684.0,1.0,0.0,70.0,0.1116,0.3462,0.5769,0.0089,0.6,1.0,1.0,2.4065,1.1761,1.415,0.4231,-0.2713,0.6422,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0
389,827.0,843.0,48480.0,48539.0,443.0,56.0,60.0,79713.0,77.0,221.0,1387.0,0.0,1.0,40.0,0.7844,0.5307,0.2712,0.0115,0.2857,0.9833,1.0,2.6464,1.2041,1.7708,0.7288,0.4058,0.9863,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
390,21.0,27.0,1988956.0,1988984.0,112.0,21.0,28.0,13196.0,110.0,132.0,1356.0,0.0,1.0,40.0,0.031,0.3333,0.2143,0.0044,0.2857,1.0,1.0,2.0492,0.7782,1.4472,0.7857,-0.0795,0.2901,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0
391,39.0,192.0,1554895.0,1555056.0,13185.0,572.0,370.0,1529932.0,30.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.4647,0.9503,0.1093,0.2675,0.4351,1.0,4.1201,2.1847,2.2068,0.0497,-0.0935,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
392,71.0,95.0,2394841.0,2394907.0,624.0,72.0,67.0,61079.0,85.0,118.0,1356.0,1.0,0.0,70.0,0.1047,0.6061,0.3636,0.0177,0.3333,0.9851,1.0,2.7952,1.3802,1.8195,0.6364,-0.2353,0.9998,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0
393,947.0,960.0,1388292.0,1388304.0,107.0,15.0,12.0,10416.0,65.0,119.0,1690.0,1.0,0.0,60.0,0.8639,0.3141,0.9231,0.0077,0.8667,1.0,0.0,2.0294,1.1139,1.0792,-0.0769,-0.2395,0.2739,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0
394,1112.0,1133.0,808169.0,808480.0,3583.0,130.0,314.0,349860.0,65.0,122.0,1687.0,1.0,0.0,80.0,0.6568,0.4514,0.0675,0.0125,0.1615,0.9905,1.0,3.5543,1.3222,2.4928,0.9325,-0.2371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0
395,1164.0,1173.0,18324.0,18328.0,32.0,9.0,4.0,6356.0,191.0,207.0,1353.0,0.0,1.0,200.0,0.2661,0.1111,0.4444,0.0066,1.0,1.0,0.0,1.5051,0.9542,0.6021,-0.5556,0.5518,0.1449,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0
396,73.0,87.0,272159.0,272168.0,69.0,19.0,13.0,8813.0,118.0,141.0,1358.0,0.0,1.0,200.0,0.1075,0.4524,0.6429,0.0103,0.7368,0.6923,0.0,1.8389,1.1461,0.9542,-0.3571,-0.0022,0.2359,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0
397,1110.0,1126.0,4349724.0,4349745.0,220.0,19.0,21.0,27851.0,115.0,140.0,1666.0,0.0,1.0,40.0,0.6483,0.3452,0.7619,0.0096,0.8421,1.0,1.0,2.3424,1.2041,1.3222,0.2381,-0.011,0.556,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0
398,823.0,830.0,176554.0,176567.0,74.0,12.0,13.0,6557.0,76.0,102.0,1652.0,1.0,0.0,100.0,0.9952,0.1868,0.5385,0.0042,0.5833,1.0,1.0,1.8692,0.8451,1.1139,0.4615,-0.3077,0.1965,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0
