x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y,y_1,y_2,y_3,y_4,y_5,y_6
311,122.0,146.0,203252.0,203261.0,95.0,33.0,22.0,12566.0,124.0,143.0,1362.0,0.0,1.0,40.0,0.1792,0.5602,0.375,0.0176,0.7273,0.4091,0.0,1.9777,1.3802,0.9542,-0.625,0.0334,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
312,1173.0,1188.0,1072387.0,1072413.0,258.0,20.0,26.0,26729.0,77.0,122.0,1353.0,1.0,0.0,50.0,0.2439,0.3385,0.5769,0.0111,0.75,1.0,1.0,2.4116,1.1761,1.415,0.4231,-0.1906,0.6422,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
313,268.0,279.0,12917033.0,12917094.0,444.0,43.0,61.0,45269.0,78.0,126.0,1360.0,0.0,1.0,40.0,0.3941,0.3383,0.1803,0.0081,0.2558,1.0,1.0,2.6474,1.0414,1.7853,0.8197,-0.2035,0.9212,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0
314,0.0,13.0,235757.0,235999.0,1934.0,82.0,246.0,178741.0,11.0,127.0,1353.0,0.0,1.0,70.0,0.0,0.3853,0.0537,0.0096,0.1585,0.9837,1.0,3.2865,1.1139,2.3838,0.9463,-0.278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
315,438.0,455.0,627768.0,627803.0,415.0,29.0,37.0,45783.0,82.0,127.0,1360.0,0.0,1.0,40.0,0.6441,0.3025,0.4857,0.0125,0.5862,0.9459,1.0,2.6181,1.2305,1.5441,0.5143,-0.1381,0.8756,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
316,1068.0,1077.0,188817.0,188826.0,60.0,12.0,11.0,6735.0,99.0,127.0,1687.0,1.0,0.0,70.0,0.7232,0.2593,1.0,0.0053,0.75,0.8182,0.5,1.7781,0.9542,0.9542,0.0,-0.123,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0
317,1531.0,1544.0,1191636.0,1191659.0,220.0,18.0,24.0,20121.0,52.0,125.0,1686.0,1.0,0.0,143.0,0.1684,0.2642,0.5652,0.0077,0.7222,0.9583,1.0,2.3424,1.1139,1.3617,0.4348,-0.2855,0.4946,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
318,51.0,76.0,185988.0,186088.0,1126.0,88.0,115.0,118631.0,93.0,119.0,1360.0,0.0,1.0,200.0,0.075,0.5496,0.25,0.0184,0.2841,0.8696,1.0,3.0515,1.3979,2.0,0.75,-0.1769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
319,82.0,98.0,1951256.0,1951299.0,490.0,38.0,44.0,50867.0,86.0,118.0,1354.0,1.0,0.0,70.0,0.1211,0.2878,0.3721,0.0118,0.4211,0.9773,1.0,2.6902,1.2041,1.6335,0.6279,-0.189,0.929,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
320,25.0,31.0,55671.0,55688.0,64.0,12.0,17.0,9996.0,147.0,166.0,1353.0,0.0,1.0,200.0,0.0369,0.3726,0.3529,0.0044,0.5,1.0,1.0,1.8062,0.7782,1.2305,0.6471,0.2202,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0
321,41.0,184.0,299413.0,299460.0,3936.0,182.0,93.0,407075.0,38.0,124.0,1362.0,0.0,1.0,40.0,0.0602,0.4144,0.3287,0.105,0.7857,0.5054,0.0,3.5951,2.1553,1.6721,-0.6713,-0.192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
322,539.0,547.0,1294968.0,1294979.0,70.0,9.0,11.0,7964.0,94.0,133.0,1688.0,1.0,0.0,60.0,0.6386,0.2045,0.7273,0.0047,0.8889,1.0,1.0,1.8451,0.9031,1.0414,0.2727,-0.1112,0.1934,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0
323,4.0,12.0,455227.0,455253.0,125.0,15.0,26.0,14353.0,102.0,126.0,1687.0,0.0,1.0,200.0,0.0047,0.399,0.3077,0.0047,0.5333,1.0,1.0,2.0969,0.9031,1.415,0.6923,-0.1029,0.3479,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
324,1170.0,1184.0,1038876.0,1038891.0,113.0,27.0,18.0,14982.0,125.0,142.0,1362.0,1.0,0.0,70.0,0.2614,0.4619,0.9333,0.0103,0.5185,0.8333,1.0,2.0531,1.1461,1.1761,0.0667,0.0358,0.3509,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
325,1152.0,1178.0,371477.0,371575.0,1283.0,109.0,118.0,160146.0,110.0,136.0,1353.0,0.0,1.0,70.0,0.2587,0.4965,0.2653,0.0192,0.2385,0.8305,1.0,3.1082,1.415,1.9912,0.7347,-0.0248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
326,1580.0,1590.0,3884411.0,3884461.0,340.0,30.0,50.0,34655.0,88.0,116.0,1627.0,0.0,1.0,40.0,0.0455,0.32,0.2,0.0061,0.3333,1.0,1.0,2.5315,1.0,1.699,0.8,-0.2037,0.7889,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,0.0
327,270.0,301.0,1563477.0,1563499.0,329.0,61.0,37.0,41053.0,115.0,140.0,1362.0,0.0,1.0,40.0,0.3965,0.5176,0.7097,0.0228,0.5082,0.5946,0.0,2.5172,1.4914,1.3424,-0.2903,-0.0251,0.9263,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
328,1131.0,1159.0,288152.0,288161.0,112.0,44.0,16.0,14403.0,120.0,141.0,1364.0,0.0,1.0,100.0,0.3006,0.5556,0.3214,0.0205,0.6364,0.5625,0.0,2.0492,1.4472,0.9542,-0.6786,0.0047,0.417,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
329,39.0,218.0,1658501.0,1658584.0,6828.0,297.0,152.0,705056.0,42.0,127.0,1358.0,0.0,1.0,40.0,0.0574,0.5404,0.4637,0.1318,0.6027,0.5461,0.0,3.8343,2.2529,1.9191,-0.5363,-0.1933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0
330,472.0,478.0,10440356.0,10440367.0,42.0,10.0,12.0,4998.0,112.0,125.0,1360.0,0.0,1.0,40.0,0.6941,0.3636,0.5454,0.0044,0.6,0.9167,1.0,1.6233,0.7782,1.0414,0.4545,-0.0703,0.1715,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
331,1058.0,1080.0,751892.0,751911.0,133.0,35.0,20.0,17085.0,112.0,142.0,1658.0,1.0,0.0,143.0,0.6972,0.6818,0.8636,0.0133,0.6286,0.95,0.0,2.1239,1.3424,1.2787,-0.1364,0.0036,0.6839,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
332,41.0,220.0,663618.0,663832.0,17825.0,790.0,539.0,2155523.0,24.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.5347,0.8364,0.1279,0.2266,0.397,1.0,4.251,2.2529,2.3304,0.1636,-0.0553,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
333,976.0,985.0,733668.0,733675.0,45.0,10.0,7.0,4664.0,86.0,126.0,1694.0,1.0,0.0,100.0,0.8371,0.2857,0.7778,0.0053,0.9,1.0,0.0,1.6532,0.9542,0.8451,-0.2222,-0.1903,0.1687,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0
334,41.0,212.0,1970779.0,1970846.0,6603.0,271.0,138.0,688556.0,38.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.4237,0.3918,0.1259,0.631,0.4855,0.0,3.8197,2.233,1.8261,-0.6082,-0.1853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
335,844.0,868.0,71768.0,71798.0,360.0,52.0,48.0,45627.0,113.0,141.0,1687.0,0.0,1.0,200.0,0.971,0.5,0.8,0.0142,0.4615,0.625,1.0,2.5563,1.3802,1.4771,0.2,-0.0098,0.9419,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
336,1582.0,1592.0,1612840.0,1612870.0,193.0,25.0,30.0,18218.0,78.0,111.0,1654.0,1.0,0.0,69.0,0.075,0.3567,0.3333,0.006,0.4,1.0,1.0,2.2856,1.0,1.4771,0.6667,-0.2625,0.4963,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0
337,1128.0,1141.0,643180.0,643193.0,124.0,17.0,13.0,13135.0,81.0,127.0,1686.0,1.0,0.0,70.0,0.6465,0.2663,1.0,0.0077,0.7647,1.0,0.5,2.0934,1.1139,1.1139,0.0,-0.1724,0.2914,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
338,39.0,197.0,1913522.0,1913670.0,12834.0,570.0,356.0,1487763.0,37.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.4512,0.9367,0.1129,0.2772,0.4157,0.0,4.1084,2.1987,2.1703,-0.0633,-0.0944,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
339,41.0,193.0,1945494.0,1945637.0,10743.0,652.0,418.0,1239926.0,38.0,142.0,1402.0,0.0,1.0,40.0,0.0585,0.5058,0.9408,0.1084,0.2331,0.3421,0.0,4.0311,2.1818,2.1553,-0.0592,-0.0983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
340,29.0,39.0,1821904.0,1821917.0,77.0,17.0,13.0,6861.0,76.0,109.0,1356.0,1.0,0.0,70.0,0.0428,0.4077,0.7692,0.0074,0.5882,1.0,1.0,1.8865,1.0,1.1139,0.2308,-0.3039,0.2408,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
341,1002.0,1027.0,155255.0,155262.0,62.0,31.0,9.0,7479.0,114.0,132.0,1360.0,1.0,0.0,100.0,0.4897,0.6457,0.28,0.0184,0.8065,0.7778,0.0,1.7924,1.3979,0.8451,-0.72,-0.0576,0.2998,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
342,19.0,28.0,2811785.0,2811821.0,192.0,35.0,36.0,18361.0,80.0,118.0,1354.0,1.0,0.0,70.0,0.0281,0.4074,0.25,0.0066,0.2571,1.0,1.0,2.2833,0.9542,1.5563,0.75,-0.2529,0.5362,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0
343,0.0,21.0,1399301.0,1399304.0,52.0,21.0,4.0,5644.0,56.0,151.0,1690.0,1.0,0.0,70.0,0.0,0.1746,0.1429,0.0124,1.0,0.75,0.0,1.716,1.3222,0.4771,-0.8571,-0.152,0.1687,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
344,1129.0,1137.0,1207379.0,1207406.0,101.0,27.0,27.0,11776.0,104.0,133.0,1694.0,0.0,1.0,70.0,0.6576,0.5324,0.2963,0.0047,0.2963,1.0,1.0,2.0043,0.9031,1.4314,0.7037,-0.0891,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0
345,141.0,154.0,1060291.0,1060313.0,109.0,25.0,22.0,12602.0,102.0,132.0,1356.0,1.0,0.0,70.0,0.208,0.6189,0.5909,0.0096,0.52,1.0,1.0,2.0374,1.1139,1.3424,0.4091,-0.0968,0.4729,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
346,0.0,12.0,864919.0,865043.0,745.0,42.0,125.0,55239.0,56.0,94.0,1687.0,1.0,0.0,80.0,0.0,0.4993,0.0968,0.0071,0.2857,0.992,1.0,2.8722,1.0792,2.0934,0.9032,-0.4207,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
347,77.0,114.0,1259448.0,1259470.0,383.0,81.0,59.0,39202.0,96.0,111.0,1376.0,0.0,1.0,40.0,0.1119,0.5295,0.5946,0.0269,0.4568,0.3729,0.0,2.5832,1.5682,1.3424,-0.4054,-0.2004,0.9681,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0
348,375.0,384.0,519677.0,519708.0,209.0,24.0,31.0,24034.0,90.0,143.0,1692.0,1.0,0.0,143.0,0.4433,0.2509,0.2903,0.0053,0.375,1.0,1.0,2.3201,0.9542,1.4914,0.7097,-0.1016,0.4613,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
349,955.0,960.0,1260440.0,1260444.0,17.0,6.0,4.0,2246.0,120.0,149.0,1360.0,0.0,1.0,50.0,0.5882,0.15,0.8,0.0037,0.8333,1.0,0.0,1.2305,0.699,0.6021,-0.2,0.0322,0.1322,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0
350,1267.0,1278.0,1340865.0,1340875.0,70.0,12.0,10.0,7890.0,91.0,131.0,1624.0,1.0,0.0,70.0,0.4261,0.3636,0.9091,0.0068,0.9167,1.0,0.0,1.8451,1.0414,1.0,-0.0909,-0.1194,0.2173,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
351,630.0,649.0,5015327.0,5015357.0,249.0,32.0,31.0,17250.0,49.0,87.0,1356.0,1.0,0.0,200.0,0.9292,0.5632,0.6333,0.014,0.5938,0.9677,1.0,2.3962,1.2787,1.4771,0.3667,-0.4588,0.8563,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
352,1361.0,1371.0,3041016.0,3041025.0,56.0,12.0,9.0,6345.0,102.0,127.0,1692.0,1.0,0.0,70.0,0.3794,0.3778,0.9,0.0059,0.8333,1.0,0.0,1.7482,1.0,0.9542,-0.1,-0.1148,0.1954,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
353,1051.0,1063.0,168407.0,168485.0,414.0,57.0,78.0,36600.0,78.0,101.0,1360.0,0.0,1.0,200.0,0.4368,0.5577,0.1539,0.0088,0.2105,1.0,1.0,2.617,1.0792,1.8921,0.8461,-0.3093,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
354,43.0,186.0,143167.0,143219.0,4403.0,215.0,115.0,457632.0,38.0,126.0,1360.0,0.0,1.0,40.0,0.0632,0.4079,0.3636,0.1051,0.6651,0.4522,0.0,3.6437,2.1553,1.716,-0.6364,-0.188,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0
355,359.0,370.0,652992.0,653004.0,84.0,13.0,12.0,9522.0,87.0,134.0,1628.0,1.0,0.0,70.0,0.441,0.3636,0.9167,0.0068,0.8461,1.0,1.0,1.9243,1.0414,1.0792,0.0833,-0.1144,0.2432,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0
356,642.0,658.0,96252.0,96269.0,194.0,17.0,17.0,21009.0,77.0,134.0,1694.0,1.0,0.0,80.0,0.758,0.2868,0.9412,0.0094,0.9412,1.0,1.0,2.2878,1.2041,1.2305,0.0588,-0.154,0.4498,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
357,1343.0,1351.0,46714.0,46725.0,56.0,11.0,11.0,5729.0,90.0,117.0,1362.0,1.0,0.0,70.0,0.0161,0.3636,0.7273,0.0059,0.7273,1.0,1.0,1.7482,0.9031,1.0414,0.2727,-0.2007,0.1934,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
358,39.0,191.0,1437715.0,1437882.0,12388.0,631.0,374.0,1431766.0,29.0,143.0,1400.0,0.0,1.0,40.0,0.0557,0.512,0.9102,0.1086,0.2409,0.4465,1.0,4.093,2.1818,2.2227,0.0898,-0.0971,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0
359,616.0,622.0,2224908.0,2224928.0,87.0,15.0,20.0,10196.0,109.0,127.0,1364.0,0.0,1.0,100.0,0.9032,0.275,0.3,0.0044,0.4,1.0,1.0,1.9395,0.7782,1.301,0.7,-0.0844,0.2288,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0
360,1.0,18.0,117422.0,117551.0,1125.0,63.0,131.0,140521.0,101.0,151.0,1687.0,0.0,1.0,200.0,0.0012,0.487,0.1318,0.0101,0.2698,0.9847,1.0,3.0512,1.2305,2.1106,0.8682,-0.0242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
361,1376.0,1384.0,3467552.0,3467567.0,64.0,14.0,15.0,6761.0,91.0,116.0,1690.0,1.0,0.0,60.0,0.3621,0.4667,0.5333,0.0047,0.5714,1.0,1.0,1.8062,0.9031,1.1761,0.4667,-0.1747,0.2288,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0
362,742.0,753.0,311416.0,311420.0,35.0,13.0,7.0,4538.0,118.0,140.0,1658.0,1.0,0.0,143.0,0.895,0.2045,0.3636,0.0066,0.8461,0.5714,0.0,1.5441,1.0414,0.6021,-0.6364,0.013,0.1517,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0
363,1312.0,1322.0,4118358.0,4118372.0,77.0,15.0,14.0,8558.0,104.0,119.0,1350.0,0.0,1.0,40.0,0.0415,0.45,0.7143,0.0074,0.6667,1.0,1.0,1.8865,1.0,1.1461,0.2857,-0.1317,0.2532,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1.0
364,911.0,920.0,344819.0,344829.0,54.0,12.0,11.0,4761.0,79.0,102.0,1358.0,1.0,0.0,300.0,0.6451,0.4,0.9,0.0066,0.75,0.9091,1.0,1.7324,0.9542,1.0,0.1,-0.3112,0.1954,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
365,1673.0,1684.0,702237.0,702267.0,194.0,40.0,33.0,12773.0,35.0,86.0,1688.0,1.0,0.0,150.0,0.0047,0.4121,0.3667,0.0065,0.275,0.9091,1.0,2.2878,1.0414,1.4771,0.6333,-0.4856,0.5461,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0
366,39.0,216.0,2662735.0,2662807.0,6664.0,328.0,172.0,690169.0,33.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4771,0.4068,0.1303,0.5396,0.4186,0.0,3.8237,2.248,1.8573,-0.5932,-0.1909,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
367,1223.0,1235.0,456228.0,456249.0,193.0,19.0,21.0,19028.0,66.0,125.0,1360.0,0.0,1.0,40.0,0.1838,0.2341,0.5714,0.0088,0.6316,1.0,1.0,2.2856,1.0792,1.3222,0.4286,-0.2298,0.417,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
368,1164.0,1197.0,79360.0,79387.0,434.0,76.0,51.0,47440.0,97.0,127.0,1358.0,0.0,1.0,40.0,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,2.6375,1.5185,1.4314,-0.1818,-0.146,0.9806,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0
369,662.0,670.0,266284.0,266316.0,152.0,25.0,32.0,17101.0,101.0,125.0,1630.0,0.0,1.0,120.0,0.8123,0.4063,0.25,0.0049,0.32,1.0,1.0,2.1818,0.9031,1.5051,0.75,-0.121,0.4235,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0
370,689.0,696.0,1481144.0,1481148.0,16.0,7.0,4.0,1961.0,102.0,141.0,1360.0,0.0,1.0,50.0,0.9765,0.4286,0.5714,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,-0.0425,0.1384,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
371,1057.0,1084.0,3373856.0,3373874.0,168.0,44.0,26.0,16835.0,86.0,125.0,1364.0,1.0,0.0,80.0,0.4106,0.6543,0.6667,0.0198,0.6136,0.6923,0.0,2.2253,1.4314,1.2553,-0.3333,-0.2171,0.7729,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
372,1317.0,1327.0,222011.0,222032.0,145.0,16.0,21.0,13334.0,67.0,118.0,1650.0,1.0,0.0,100.0,0.3915,0.3095,0.4762,0.0061,0.625,1.0,1.0,2.1614,1.0,1.3222,0.5238,-0.2816,0.3509,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
373,143.0,151.0,3986260.0,3986268.0,51.0,10.0,8.0,5716.0,102.0,125.0,1694.0,1.0,0.0,70.0,0.1688,0.2031,1.0,0.0047,0.8,1.0,0.5,1.7076,0.9031,0.9031,0.0,-0.1244,0.1696,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0
374,430.0,441.0,100250.0,100337.0,630.0,20.0,87.0,62357.0,64.0,127.0,1387.0,0.0,1.0,40.0,0.62,0.3417,0.1264,0.0079,0.55,1.0,1.0,2.7993,1.0414,1.9395,0.8736,-0.2267,0.9874,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
375,111.0,121.0,104337.0,104353.0,101.0,10.0,17.0,16669.0,153.0,175.0,1353.0,0.0,1.0,100.0,0.1641,0.3688,0.625,0.0074,1.0,0.9412,1.0,2.0043,1.0,1.2041,0.375,0.2894,0.2792,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0
376,279.0,290.0,119026.0,119036.0,86.0,15.0,10.0,7987.0,73.0,109.0,1694.0,0.0,1.0,60.0,0.3294,0.2182,0.9091,0.0065,0.7333,1.0,0.0,1.9345,1.0414,1.0,-0.0909,-0.2744,0.2173,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0
377,1641.0,1664.0,769086.0,769100.0,186.0,35.0,18.0,19132.0,87.0,125.0,1694.0,1.0,0.0,80.0,0.0354,0.4224,0.6087,0.0136,0.6571,0.7778,0.0,2.2695,1.3617,1.1461,-0.3913,-0.1964,0.5329,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
378,294.0,340.0,497209.0,497529.0,4860.0,406.0,366.0,552220.0,96.0,133.0,1353.0,0.0,1.0,300.0,0.4346,0.6698,0.1437,0.034,0.1133,0.8743,1.0,3.6866,1.6628,2.5052,0.8562,-0.1123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0
379,1575.0,1589.0,815462.0,815504.0,335.0,37.0,42.0,32766.0,86.0,124.0,1696.0,0.0,1.0,90.0,0.1262,0.4303,0.3333,0.0082,0.3784,1.0,1.0,2.525,1.1461,1.6233,0.6667,-0.2359,0.8705,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
380,1551.0,1576.0,2071735.0,2071746.0,143.0,36.0,25.0,17042.0,109.0,135.0,1668.0,1.0,0.0,100.0,0.1103,0.48,0.44,0.015,0.6944,0.44,0.0,2.1553,1.3979,1.0414,-0.56,-0.0689,0.4547,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
381,1155.0,1167.0,2124816.0,2124840.0,165.0,22.0,26.0,18742.0,87.0,134.0,1626.0,0.0,1.0,125.0,0.5646,0.4271,0.5,0.0074,0.5454,0.9231,1.0,2.2175,1.0792,1.3802,0.5,-0.1126,0.4763,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
382,763.0,780.0,677184.0,677200.0,178.0,20.0,16.0,17592.0,50.0,126.0,1694.0,1.0,0.0,80.0,0.9008,0.3456,0.9412,0.01,0.85,1.0,0.0,2.2504,1.2305,1.2041,-0.0588,-0.2279,0.4498,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
383,787.0,798.0,2887288.0,2887307.0,137.0,21.0,19.0,15397.0,95.0,131.0,1690.0,1.0,0.0,70.0,0.9314,0.3445,0.5789,0.0065,0.5238,1.0,1.0,2.1367,1.0414,1.2787,0.4211,-0.122,0.3494,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
384,625.0,636.0,1997356.0,1997506.0,1082.0,102.0,150.0,118721.0,94.0,132.0,1366.0,0.0,1.0,100.0,0.9151,0.3442,0.0733,0.0081,0.1078,1.0,1.0,3.0342,1.0414,2.1761,0.9267,-0.1428,0.9999,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
385,253.0,271.0,232415.0,232440.0,196.0,29.0,27.0,19434.0,90.0,110.0,1692.0,0.0,1.0,300.0,0.2991,0.5644,0.72,0.0106,0.6207,0.9259,1.0,2.2923,1.2553,1.3979,0.28,-0.2254,0.7281,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
386,459.0,470.0,4165780.0,4165792.0,89.0,14.0,12.0,10504.0,108.0,127.0,1352.0,0.0,1.0,40.0,0.679,0.3258,0.9167,0.0081,0.7857,1.0,1.0,1.9494,1.0414,1.0792,0.0833,-0.078,0.2432,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
387,781.0,801.0,1045940.0,1045960.0,178.0,60.0,39.0,22761.0,120.0,135.0,1353.0,0.0,1.0,70.0,0.816,0.555,1.0,0.0148,0.3333,0.5128,0.5,2.2504,1.301,1.301,0.0,-0.001,0.6574,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0
388,1329.0,1332.0,1508691.0,1508724.0,74.0,12.0,33.0,8995.0,112.0,132.0,1352.0,0.0,1.0,40.0,0.0296,0.2525,0.0909,0.0022,0.25,1.0,1.0,1.8692,0.4771,1.5185,0.9091,-0.0504,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
