x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y,y_1,y_2,y_3,y_4,y_5
61,-0.470385,-0.550421,-1.819698,-1.460111,-0.45352,-0.534967,-1.386853,-1.451731,-0.438908,-0.520206,-1.373676,-1.232182,-0.462384,-0.589796,-1.458571,-1.354581,-0.151111,-0.444054,-1.2053,-1.345024,-0.136658,-0.430902,-1.431571,-1.178167,-0.159228,-0.542629,-1.277035,-1.298522,-0.440539,-0.356526,-1.263859,-1.292715,-0.42738,-0.51974,-1.49298,-1.286082,5,4.0,3.0,5.0,5.0,0.0
62,0.117596,-0.200805,-0.978653,-1.036778,-0.37978,-0.666048,-0.966788,-0.818182,-0.661615,-0.957608,-0.952917,-0.652659,0.713854,0.329246,-0.198662,-0.403809,0.144362,-0.487713,-1.324934,-1.292491,-0.731046,-1.261162,-1.909765,-1.492785,0.945296,0.729148,0.28805,0.123183,0.671174,0.343779,-0.425752,-0.45254,-0.203527,-0.695049,-1.972151,-2.17827,2,3.0,3.0,2.0,2.0,2.0
63,-0.396887,1.41617,1.36426,0.868218,-0.37978,1.256483,1.73363,0.712894,-0.364672,1.273143,1.391311,0.717124,0.125735,1.204523,1.421222,0.916707,0.144362,1.214967,1.426646,0.703775,0.160536,1.054828,1.13872,0.70954,-0.453767,1.123838,1.371571,0.702396,-0.440539,1.131622,1.370192,0.7027,-0.42738,1.145687,1.082566,0.918148,0,0.0,0.0,1.0,0.0,1.0
64,-1.719846,-2.167396,1.36426,2.455715,-1.707096,-2.151641,1.373574,2.243971,-1.478209,-2.007374,1.090769,2.244959,-1.712136,-2.034003,1.841192,2.342865,-1.702344,-2.146735,1.486463,2.174707,-1.696927,-2.004027,1.198494,2.335066,-1.631926,-2.165241,1.190984,2.282068,-1.626367,-2.151056,0.891274,2.278027,-1.621268,-2.141341,0.902877,2.072744,1,1.0,1.0,4.0,5.0,1.0
65,0.338089,-0.200805,-0.618205,-0.507613,-0.158561,-0.185416,-0.84677,-0.923774,-0.141965,-0.345245,-1.253459,-1.07413,-0.09481,0.066663,-0.07867,0.230039,0.21823,0.254481,-0.308046,-0.189291,0.234834,0.093474,-0.534958,-0.339186,0.503487,0.860711,0.528832,0.491773,0.522946,0.869008,0.532085,0.492656,0.169563,0.532109,0.303913,-0.079004,3,3.0,1.0,0.0,3.0,3.0
66,0.63208,-0.025997,0.042617,-0.24303,0.947536,0.557381,0.293407,0.132141,0.971571,0.354598,-0.171507,-0.231187,0.713854,0.329246,0.101317,0.018756,1.03078,0.341798,0.110673,0.020842,1.349311,0.530453,-0.116539,-0.181877,0.650756,0.378313,-0.133319,0.228494,0.671174,0.606393,0.113031,0.020058,0.99036,0.838898,0.363809,0.235886,5,5.0,0.0,5.0,5.0,5.0
67,-0.176394,1.022851,1.424335,0.921135,0.136399,1.212789,1.433583,0.924077,0.154978,1.229403,1.451419,0.717124,-0.462384,1.292051,1.361226,0.705425,-0.446584,1.12765,1.366829,0.703775,-0.433852,1.142224,1.377816,0.70954,-0.453767,1.255401,1.190984,0.597084,-0.440539,1.087853,0.891274,0.597678,-0.42738,0.882725,0.902877,0.603258,0,5.0,5.0,0.0,0.0,0.0
68,0.044099,-0.200805,-0.43798,-0.08428,0.062659,-0.709742,-0.666742,-0.237429,-0.216201,-0.520206,-0.652375,-0.231187,0.125735,-0.108393,-0.378649,-0.192527,0.144362,-0.269421,-0.367863,-0.189291,0.160536,-0.430902,-0.355636,-0.181877,0.356217,0.027478,-0.614884,-0.508686,0.07826,0.037396,-0.126428,-0.137475,0.094945,-0.344432,-0.354948,-0.341412,4,4.0,2.0,4.0,4.0,4.0
69,-1.205362,-1.555568,-0.498055,0.709468,-1.707096,-2.151641,1.133537,2.402358,-1.923623,-2.357295,1.391311,2.982534,-1.050503,-1.421309,-0.858614,-0.403809,-1.333003,-1.666492,0.290124,1.544308,-1.845523,-2.353611,1.736462,3.331356,-0.969212,-1.332008,-0.915862,-1.035244,-0.959339,-1.494521,-0.90467,-0.662584,-1.248178,-1.746898,0.303913,0.918148,1,1.0,3.0,1.0,3.0,1.0
70,-1.499353,-0.463017,-0.137607,-0.190113,-1.485877,-0.447579,-0.78676,-0.184633,-1.255501,-0.563946,-0.532158,-0.389239,-1.638621,-0.721087,-0.618631,-0.50945,-1.628476,-0.531371,-0.846398,-0.504491,-1.399733,-0.693089,-0.833829,-0.339186,-1.411021,-0.761901,-1.036253,-0.350719,-1.404024,-0.750447,-0.784941,-0.347519,-1.17356,-0.738876,-1.013809,-0.341412,0,3.0,0.0,0.0,4.0,0.0
71,-0.470385,-0.200805,0.042617,0.233219,-0.748479,-0.666048,-0.186668,0.501711,-1.032794,-0.957608,0.068926,0.717124,0.05222,0.723121,0.521286,0.33568,-0.22498,-0.182104,-0.188412,0.125908,-0.433852,-0.518297,0.301881,0.499795,0.135312,0.509876,1.190984,0.597084,-0.144082,0.212472,0.352491,0.177591,-0.42738,-0.432086,-0.115362,0.183404,4,4.0,1.0,1.0,1.0,4.0
72,0.485085,0.454725,-0.317831,-0.348863,0.800057,0.819544,0.173388,-0.184633,1.120043,0.835741,0.189143,0.032233,0.493309,0.329246,-0.198662,-0.45663,0.513703,0.341798,-0.188412,-0.451958,0.532028,0.355661,-0.714281,-0.653804,0.135312,-0.191794,-0.614884,-0.403375,-0.144082,-0.356526,-0.605346,-0.820117,-0.128909,-0.475913,-0.834119,-0.813747,3,2.0,4.0,3.0,3.0,3.0
73,0.779075,0.498427,0.042617,-0.24303,0.800057,0.338911,0.05337,-0.237429,0.8231,0.354598,0.068926,-0.441923,0.713854,0.504301,-0.198662,-0.403809,0.735308,0.516432,0.050856,-0.399425,0.457729,0.530453,0.062784,-0.181877,0.650756,0.334459,-0.434297,-0.666654,0.374717,0.343779,-0.425752,-0.662584,0.691889,0.356801,-0.175259,-0.446376,3,5.0,2.0,5.0,3.0,2.0
74,-1.866841,-2.167396,1.48441,2.826131,-1.854576,-2.151641,1.493592,2.824724,-1.849387,-2.138594,1.511528,2.824482,-1.859166,-2.296587,1.541213,2.976712,-1.850081,-2.27771,1.54628,2.962707,-1.622628,-2.135121,1.557139,2.754557,-1.926465,-2.296804,1.732744,2.75597,-1.922824,-2.369901,1.729381,2.593092,-1.695885,-2.272822,1.142463,2.230189,1,1.0,1.0,1.0,1.0,5.0
75,-0.984869,-0.681527,-0.498055,-0.08428,-0.969698,-0.840824,-0.486714,-0.079042,-1.181266,-0.826388,-0.952917,-0.231187,-0.756443,-0.502268,-0.198662,0.018756,-0.742057,-0.356737,-0.188412,-0.399425,-0.731046,-0.343506,-0.594733,-0.391622,-0.453767,-0.016376,0.047268,-0.08744,-0.736996,0.168703,-0.186293,-0.084964,-0.42738,0.006184,-0.414844,-0.446376,4,4.0,0.0,5.0,3.0,4.0
76,0.411587,0.323619,0.042617,-0.401779,0.726317,0.513687,-0.366695,-0.606999,0.748864,0.179637,-0.8327,-0.810711,0.640339,0.548065,0.041321,-0.45663,0.956912,0.734724,0.290124,-0.084225,0.977819,0.748942,0.301881,-0.077004,0.724391,0.334459,0.107463,-0.192752,1.041746,0.869008,0.352491,0.020058,1.064978,0.707417,0.363809,0.025959,3,4.0,3.0,3.0,3.0,3.0
77,-1.205362,0.017705,0.102692,-0.137197,-1.412137,0.033054,-0.366695,-0.34302,-1.181266,0.223378,-0.111399,-0.125819,-1.197532,0.066663,0.161312,-0.192527,-0.889794,0.079847,-0.308046,-0.189291,-1.176837,-0.081318,-0.534958,-0.181877,-0.969212,-0.016376,0.28805,-0.08744,-0.959339,-0.006373,-0.186293,-0.084964,-0.651234,0.181492,-0.175259,-0.079004,0,4.0,4.0,0.0,0.0,0.0
78,-0.249892,1.285064,1.063887,0.921135,0.062659,1.300177,1.373574,1.082464,0.080742,1.316883,1.391311,1.085912,-0.168324,1.248287,1.481217,0.969528,-0.151111,1.258626,1.845364,0.808841,-0.433852,1.273318,1.497365,0.814413,-0.453767,1.211546,1.491962,1.123642,-0.440539,1.21916,1.190598,0.755211,-0.128909,1.233342,1.501841,0.760703,0,2.0,3.0,0.0,5.0,0.0
79,0.117596,0.017705,-1.038727,-0.983862,0.136399,-0.272803,-0.78676,-0.765386,0.154978,-0.082804,-1.013025,-1.179498,-0.168324,-0.195921,-1.038601,-0.932016,0.070493,-0.182104,-1.025849,-1.082358,0.086237,-0.168714,-0.833829,-1.073294,0.503487,-0.104085,-0.79547,-0.929932,0.226489,-0.093911,-0.784941,-0.925139,-0.054291,-0.08147,-1.013809,-0.91871,5,5.0,1.0,0.0,5.0,5.0
80,1.073066,1.022851,0.823588,0.233219,1.095016,0.688462,0.293407,-0.184633,1.120043,0.70452,0.30936,-0.178503,1.890091,1.948509,1.661204,1.075169,1.917199,1.738869,1.665914,0.913908,0.977819,0.748942,0.540978,0.132741,1.681645,1.693945,2.154113,1.38692,2.005231,1.919465,1.849111,1.175298,1.73654,1.10186,0.902877,0.183404,2,5.0,2.0,2.0,0.0,0.0
81,-0.396887,0.498427,0.823588,0.286136,-0.084821,0.863238,0.83349,0.290528,-0.067729,0.879481,1.150877,0.506388,0.125735,0.854412,0.581282,0.494142,0.144362,0.8657,0.828476,0.493642,0.160536,1.054828,1.13872,0.499795,0.061677,1.123838,0.769615,0.702396,-0.218196,0.912777,0.771544,0.492656,0.094945,0.926552,0.783084,0.498294,0,0.0,0.0,5.0,0.0,0.0
82,0.779075,0.323619,-0.197682,-0.24303,0.505098,0.164136,-0.186668,-0.448612,0.526157,0.354598,-0.171507,-0.441923,0.713854,0.504301,0.041321,-0.192527,1.104649,0.516432,0.050856,-0.189291,0.754923,0.530453,-0.176313,-0.391622,0.945296,0.334459,-0.193515,-0.245408,0.967631,0.562624,0.053167,-0.242497,0.99036,0.575936,-0.175259,-0.236449,3,4.0,0.0,1.0,3.0,3.0
83,-1.205362,-1.337058,-1.519325,-0.719279,-0.895959,-1.321457,-1.266835,-0.923774,-1.181266,-1.482491,-1.253459,-0.494607,-1.197532,-1.640129,-0.558636,0.018756,-1.850081,-2.015759,-0.308046,0.808841,-2.068419,-2.266215,-0.056765,1.600958,-1.705561,-2.077533,0.047268,1.281609,-1.922824,-2.282363,0.532085,1.805429,-2.143593,-2.360476,0.543498,2.020263,1,1.0,4.0,2.0,1.0,1.0
84,0.117596,0.848043,0.823588,0.709468,0.136399,1.038013,1.433583,0.924077,0.154978,1.229403,1.150877,0.717124,0.05222,0.898176,0.761269,0.705425,0.070493,0.734724,0.768659,0.493642,0.086237,0.748942,0.780074,0.70954,0.135312,1.079983,0.890006,0.597084,0.448832,1.087853,1.190598,0.807721,0.468035,0.882725,1.202359,0.813184,0,4.0,5.0,4.0,4.0,4.0
85,1.367057,1.19766,0.943738,0.444886,1.684934,0.994319,0.953509,0.237733,1.416986,1.229403,0.730119,0.453704,1.669547,1.029468,0.821265,0.494142,1.695595,1.258626,1.127561,0.283508,1.720804,1.273318,0.839849,0.499795,1.75528,1.036129,0.82981,0.228494,1.412317,1.21916,1.130733,0.230101,1.438068,1.233342,1.142463,0.708221,2,0.0,2.0,1.0,2.0,2.0
86,-0.470385,1.066554,1.184036,0.815302,-0.158561,1.256483,1.493592,0.976873,-0.141965,1.273143,1.872178,0.822492,-0.462384,1.204523,1.181239,0.758245,-0.446584,1.214967,1.486463,1.124041,-0.433852,1.22962,1.198494,0.761977,-0.380132,0.816857,0.950202,0.807707,-0.366425,1.21916,1.250463,0.807721,-0.054291,1.233342,1.561738,0.813184,0,3.0,0.0,1.0,0.0,2.0
87,-0.176394,-0.375613,-1.038727,-1.089695,-0.158561,-0.534967,-1.026798,-0.923774,-0.438908,-0.520206,-1.013025,-0.916079,0.19925,-0.283448,-1.038601,-1.143298,-0.077243,-0.618688,-1.265117,-0.924758,-0.359554,-0.911579,-1.013152,-0.758677,0.135312,-0.191794,-0.976057,-1.035244,-0.366425,-0.662909,-0.964535,-0.820117,-0.651234,-0.958011,-0.953912,-0.656302,4,4.0,3.0,4.0,4.0,4.0
88,-1.27886,-0.113401,-0.377906,-0.190113,-1.485877,-0.447579,-0.546723,-0.395816,-0.958558,-0.082804,-0.351833,0.032233,-1.197532,0.022899,0.101317,-0.139706,-1.406871,0.036189,-0.367863,-0.346891,-1.176837,0.224567,-0.116539,-0.129441,-1.190116,0.071332,0.167659,-0.192752,-0.885225,0.081165,-0.306022,-0.189986,-1.17356,-0.08147,-0.534637,-0.183967,0,2.0,0.0,0.0,3.0,0.0
89,-0.102897,1.241362,1.36426,0.709468,-0.084821,1.256483,1.73363,0.871281,-0.067729,1.448104,1.391311,1.085912,-0.168324,1.029468,0.821265,0.705425,-0.151111,1.214967,1.127561,0.703775,0.160536,1.448109,1.437591,0.919286,-0.232863,1.123838,1.070593,0.702396,-0.218196,1.131622,0.771544,0.7027,-0.203527,1.145687,1.382048,0.918148,0,2.0,1.0,0.0,0.0,0.0
90,1.220062,0.716937,0.523215,0.127386,1.242496,0.906932,0.773481,0.132141,1.268514,0.74826,0.30936,-0.073135,1.301973,0.679357,0.341299,0.177218,1.326253,0.691066,0.349941,0.178442,1.052117,0.530453,0.361655,0.027868,1.166201,0.816857,0.348246,0.017871,1.189974,0.606393,0.113031,0.020058,1.214214,0.619763,0.124223,0.025959,2,0.0,0.0,2.0,2.0,2.0
91,0.044099,-0.025997,-0.678279,-0.666362,0.062659,-0.01064,-0.906779,-0.870978,-0.216201,-0.170284,-0.892808,-1.021446,0.419794,0.197954,-0.378649,-0.562271,-0.151111,-0.094787,-0.786581,-0.977291,-0.433852,-0.25611,-0.774055,-0.548931,-0.159228,-0.367211,-0.374101,-0.140096,-0.885225,-0.881754,-0.126428,0.387634,-1.17356,-1.483936,0.663291,1.338001,3,3.0,2.0,3.0,3.0,3.0
92,-1.499353,-1.905184,0.763513,1.661967,-1.707096,-2.151641,1.373574,2.243971,-1.478209,-1.876153,1.090769,1.665435,-1.712136,-2.165295,1.181239,2.554147,-1.997817,-2.146735,1.187378,2.542441,-1.696927,-2.135121,1.198494,2.544811,-1.85283,-2.165241,1.190984,2.650658,-1.84871,-2.019749,1.190598,2.803136,-1.845121,-2.141341,1.501841,2.807487,1,4.0,3.0,1.0,1.0,1.0
93,0.485085,0.454725,-0.077532,-0.348863,0.505098,0.644768,-0.066649,-0.34302,0.526157,0.485819,-0.051291,-0.336555,0.787369,0.679357,0.281304,-0.245347,0.513703,0.516432,-0.188412,-0.241825,0.160536,0.180869,-0.176313,-0.444059,0.724391,0.509876,0.047268,-0.192752,0.448832,0.343779,-0.186293,-0.40003,0.468035,0.356801,-0.354948,-0.603821,3,1.0,2.0,3.0,3.0,3.0
94,-0.176394,1.066554,1.184036,0.815302,-0.45352,0.688462,0.653462,0.607303,-0.438908,0.223378,0.129035,-0.178503,-0.168324,0.985704,1.481217,0.599783,-0.151111,1.214967,0.888293,0.966441,-0.136658,1.01113,0.899623,0.394922,-0.085593,1.211546,1.913331,1.01833,0.226489,1.21916,1.250463,0.807721,0.244181,1.233342,0.723188,0.813184,0,0.0,4.0,0.0,0.0,0.0
95,-1.27886,-0.550421,-0.918578,-0.454696,-1.264658,-0.534967,-0.906779,-0.659795,-1.255501,-0.520206,-1.133242,-0.652659,-1.271047,-0.764851,-0.798618,-0.562271,-1.259135,-0.57503,-0.786581,-0.557024,-1.251136,-0.561995,-0.774055,-0.548931,-1.411021,-0.542629,-0.855666,-0.508686,-1.181682,-0.181449,-0.605346,-0.347519,-1.17356,-0.344432,-0.354948,-0.498857,0,1.0,0.0,1.0,1.0,0.0
96,0.999568,0.673235,0.342991,0.021553,1.316235,0.688462,0.353416,0.02655,1.34275,0.529559,-0.111399,0.032233,1.154943,0.591829,0.101317,0.018756,1.178517,0.822041,0.649025,0.020842,1.200714,1.22962,0.899623,0.237614,1.092566,1.211546,0.950202,0.228494,1.11586,0.825239,0.951139,0.440145,1.438068,1.233342,1.262255,0.603258,2,2.0,0.0,2.0,2.0,5.0
97,0.705578,0.498427,0.342991,0.021553,1.021276,0.863238,0.653462,0.184937,1.045807,0.70452,0.67001,0.190284,0.640339,0.37301,-0.138666,-0.139706,0.956912,0.996675,0.888293,0.230975,1.200714,1.22962,0.899623,0.394922,0.798026,0.641439,0.408441,0.017871,0.819403,0.825239,0.71168,0.230101,0.841124,1.014206,0.962773,0.603258,2,0.0,2.0,2.0,2.0,5.0
98,-0.764376,-1.337058,-0.918578,-0.878029,-0.969698,-1.496232,-1.806918,-1.240548,-1.255501,-1.482491,-1.373676,-1.232182,-0.976988,-1.421309,-1.458571,-0.773554,-1.259135,-1.404541,-1.2053,-0.767158,-0.953942,-1.52335,-1.610894,-1.178167,-1.190116,-1.332008,-1.517817,-0.929932,-1.181682,-1.319444,-1.503318,-0.715095,-0.875088,-1.308627,-1.253394,-0.91871,4,2.0,0.0,4.0,4.0,5.0
99,0.999568,0.673235,0.102692,0.021553,0.726317,0.513687,0.113379,0.02655,0.748864,0.529559,-0.111399,-0.178503,0.934398,0.37301,0.101317,-0.139706,0.956912,0.385456,0.110673,-0.346891,0.680625,0.399359,-0.116539,-0.339186,1.092566,0.641439,0.167659,-0.192752,1.11586,0.825239,0.172896,-0.189986,1.139596,0.838898,0.18412,0.025959,3,1.0,0.0,3.0,2.0,3.0
100,0.117596,-0.200805,-0.858503,-0.825112,0.136399,-0.01064,-0.84677,-1.082161,-0.141965,0.004676,-1.073134,-0.810711,-0.241839,-0.195921,-0.91861,-1.037657,-0.22498,-0.182104,-1.145483,-1.029824,-0.210957,-0.168714,-1.1327,-1.020858,0.135312,-0.279503,-1.036253,-0.982588,-0.144082,-0.268987,-1.0244,-0.97765,-0.42738,-0.563568,-1.013809,-0.761265,5,5.0,0.0,5.0,5.0,5.0
101,1.146564,0.804341,0.643364,-0.137197,0.947536,0.207829,0.113379,-0.34302,-0.141965,-0.520206,-0.351833,-0.916079,1.081428,0.810648,0.161312,-0.192527,0.21823,-0.094787,-0.547313,-0.924758,-0.06236,-0.605693,-0.774055,-0.758677,0.135312,-0.191794,-0.735275,-0.666654,-0.069968,-0.356526,-0.725076,-0.820117,0.542653,0.006184,-0.474741,-0.446376,5,3.0,5.0,2.0,5.0,5.0
102,-0.396887,-0.637825,-1.699549,-1.354278,-0.37978,-0.622354,-1.6869,-1.504527,-0.364672,-0.607687,-1.914651,-1.495602,-0.388869,-0.546032,-1.698554,-1.407402,-0.668189,-0.531371,-1.444568,-1.397557,-0.359554,-0.518297,-1.431571,-1.387912,-0.159228,-0.674192,-1.7586,-1.509145,-0.144082,-0.662909,-1.742778,-1.502759,-0.128909,-0.475913,-1.49298,-1.496009,5,0.0,5.0,5.0,5.0,1.0
103,1.073066,0.848043,0.282916,0.021553,1.095016,0.863238,0.293407,0.02655,1.416986,0.70452,0.30936,0.032233,0.934398,0.548065,0.521286,-0.086885,0.956912,0.734724,0.290124,-0.084225,0.977819,0.748942,0.301881,-0.077004,1.018931,0.860711,0.348246,0.017871,1.338203,0.693931,0.352491,0.020058,1.36345,0.707417,0.124223,0.025959,3,3.0,2.0,3.0,5.0,3.0
104,0.044099,-0.200805,-1.158877,-1.036778,0.062659,-0.185416,-1.146816,-1.029365,-0.216201,0.004676,-0.652375,-0.863395,0.125735,-0.108393,-1.038601,-0.984836,0.144362,-0.094787,-1.025849,-0.977291,0.457729,-0.081318,-1.013152,-0.968422,0.061677,-0.191794,-1.036253,-1.0879,0.07826,-0.181449,-1.263859,-0.925139,-0.128909,-0.344432,-1.013809,-1.076155,5,5.0,2.0,1.0,5.0,5.0
105,-0.690878,0.323619,0.282916,0.127386,-0.969698,0.338911,0.293407,0.132141,-0.958558,0.354598,0.549793,0.1376,-0.756443,0.504301,0.821265,0.494142,-0.742057,0.341798,0.290124,0.230975,-1.02824,0.180869,0.301881,0.237614,-0.453767,0.553731,0.528832,0.333806,-0.736996,0.562624,0.771544,0.335123,-1.248178,0.181492,0.543498,0.130923,0,0.0,2.0,0.0,5.0,4.0
106,1.514052,0.716937,0.523215,0.127386,1.242496,0.906932,0.293407,-0.079042,1.268514,0.74826,0.549793,0.1376,1.669547,0.854412,0.641278,0.177218,1.326253,0.8657,0.649025,0.020842,1.349311,0.705245,0.361655,0.185177,1.166201,0.597585,0.649224,0.017871,1.189974,0.825239,0.352491,-0.137475,1.214214,0.838898,0.363809,0.025959,2,4.0,5.0,2.0,5.0,1.0
107,1.073066,0.848043,0.523215,0.497802,1.684934,1.038013,1.133537,0.712894,2.085107,1.273143,1.391311,0.506388,1.743062,1.204523,1.421222,0.705425,2.064936,1.214967,1.426646,0.703775,1.795102,1.22962,1.13872,0.70954,1.534375,1.518527,1.070593,0.702396,1.931116,1.525543,1.370192,0.7027,1.587304,0.926552,0.783084,0.498294,2,3.0,2.0,2.0,2.0,2.0
108,0.705578,0.498427,-0.197682,-0.401779,0.726317,0.513687,0.05337,-0.395816,0.451921,0.529559,0.068926,-0.178503,0.640339,0.329246,-0.438644,-0.667912,0.365966,0.341798,-0.42768,-0.662091,0.680625,0.355661,-0.176313,-0.444059,1.018931,0.334459,-0.133319,-0.561342,1.041746,0.343779,-0.126428,-0.557562,0.766507,0.356801,-0.354948,-0.551339,3,5.0,0.0,3.0,2.0,1.0
109,-0.396887,0.97915,1.544484,0.815302,-0.37978,1.212789,1.253555,0.818486,-0.364672,1.229403,1.571636,1.033228,-0.388869,1.029468,1.121243,0.863886,-0.372716,1.040333,1.366829,0.703775,-0.06236,1.054828,1.377816,0.866849,-0.159228,1.036129,1.130788,0.702396,0.152375,1.438005,1.130733,0.912743,0.169563,1.233342,1.441945,1.128074,0,0.0,3.0,0.0,1.0,1.0
110,-1.499353,-2.167396,1.063887,2.455715,-1.707096,-2.151641,1.373574,2.455153,-1.700916,-2.138594,1.391311,2.244959,-1.712136,-2.165295,1.181239,2.554147,-1.702344,-2.015759,1.845364,2.332307,-1.696927,-2.135121,1.497365,2.177757,-1.631926,-2.033678,0.890006,2.282068,-1.626367,-2.151056,1.190598,2.278027,-1.621268,-2.141341,0.902877,2.282671,1,1.0,5.0,1.0,1.0,0.0
111,0.117596,1.19766,1.724709,0.921135,0.136399,1.212789,1.73363,0.712894,0.154978,1.054442,1.451419,0.717124,-0.241839,0.898176,1.361226,1.075169,0.365966,1.302284,1.366829,0.913908,0.086237,1.317016,1.377816,0.70954,-0.453767,0.860711,1.190984,0.597084,-0.144082,1.087853,1.489922,0.807721,0.468035,1.277169,1.501841,0.970629,0,3.0,0.0,0.0,0.0,0.0
112,-0.396887,0.673235,0.823588,0.497802,-0.084821,0.688462,1.133537,0.871281,0.154978,1.054442,1.391311,1.085912,-0.462384,0.854412,0.821265,0.705425,0.144362,0.8657,0.828476,0.703775,0.160536,0.880036,0.839849,0.70954,0.061677,0.729148,0.769615,0.491773,0.07826,0.912777,0.771544,0.7027,0.094945,0.926552,0.783084,0.708221,0,0.0,0.0,1.0,0.0,0.0
113,-1.719846,-2.2548,0.643364,1.60905,-2.223275,-2.326416,0.113379,1.610422,-1.997859,-2.313555,0.369468,1.612751,-1.418077,-2.034003,0.641278,1.9203,-1.850081,-2.365027,0.888293,2.279774,-1.845523,-2.353611,0.361655,1.915576,-1.631926,-2.165241,0.167659,1.597543,-1.404024,-2.151056,0.412356,1.595385,-1.621268,-2.00986,0.423706,1.757854,1,1.0,4.0,0.0,1.0,4.0
114,-0.690878,0.454725,0.703439,0.444886,-0.37978,0.644768,0.713472,0.448916,-0.067729,1.010702,0.970552,0.611756,-0.09481,1.029468,1.121243,0.494142,-0.077243,0.8657,1.127561,0.493642,0.160536,0.880036,1.13872,0.499795,0.135312,0.860711,1.130788,0.491773,-0.144082,0.869008,1.130733,0.492656,0.169563,0.882725,1.142463,0.708221,0,0.0,4.0,4.0,3.0,5.0
115,0.117596,-0.025997,-0.738354,-0.825112,-0.084821,-0.185416,-0.966788,-0.818182,-0.067729,-0.345245,-1.19335,-1.021446,0.713854,0.15419,-0.858614,-0.826374,0.144362,-0.182104,-1.085666,-1.082358,-0.136658,-0.168714,-1.312023,-1.28304,0.945296,0.729148,0.28805,-0.08744,0.671174,0.343779,-0.186293,-0.45254,-0.203527,-0.169124,-0.894016,-0.866229,5,5.0,5.0,1.0,5.0,1.0
116,-0.764376,-1.031144,-1.158877,-1.036778,-0.2323,-0.884518,-1.386853,-0.870978,-0.438908,-1.001348,-1.133242,-0.863395,-0.756443,-1.158726,-1.038601,-0.773554,-0.742057,-1.011614,-1.025849,-0.767158,-0.731046,-0.998975,-1.013152,-0.758677,-0.895577,-1.332008,-0.855666,-0.350719,-0.885225,-1.188137,-1.0244,-0.925139,-0.651234,-1.001838,-1.013809,-0.91871,4,3.0,4.0,4.0,2.0,5.0
117,1.440554,0.97915,0.883663,0.391969,1.463715,0.994319,0.8935,0.39612,1.788164,1.010702,0.369468,0.40102,1.375487,1.204523,0.941256,0.230039,1.400122,0.996675,0.708842,0.230975,1.42361,1.22962,0.7203,0.237614,1.387105,1.036129,0.82981,0.123183,1.11586,0.869008,0.532085,0.12508,1.139596,1.058033,0.842981,0.288368,2,1.0,2.0,2.0,3.0,5.0
118,-1.058367,-1.424462,-1.339101,-0.825112,-1.043438,-1.277763,-1.326844,-1.082161,-0.735851,-1.526231,-1.493892,-1.495602,-0.976988,-1.508837,-1.818545,-1.460222,-0.963662,-1.317224,-1.564201,-1.029824,-0.731046,-1.30486,-0.893604,-0.863549,-0.969212,-1.55128,-1.878991,-1.561801,-0.959339,-1.406983,-1.862507,-1.187693,-0.949706,-1.396281,-1.433084,-0.761265,4,0.0,3.0,4.0,4.0,4.0
119,0.191094,-0.288209,-1.279026,-1.142611,-0.37978,-0.447579,-1.506872,-1.34614,-0.067729,-0.257765,-1.253459,-0.916079,0.125735,-0.195921,-1.218588,-0.826374,0.144362,-0.00747,-1.2053,-1.029824,-0.06236,-0.343506,-1.192475,-1.020858,0.429852,-0.191794,-0.614884,-0.613998,0.152375,-0.181449,-0.844805,-0.820117,0.468035,0.006184,-0.594534,-0.813747,5,1.0,3.0,5.0,3.0,5.0
120,0.338089,0.017705,-0.618205,-0.719279,0.357618,0.207829,-0.366695,-0.34302,-0.141965,-0.345245,-0.351833,-0.125819,-0.388869,-0.633559,0.161312,0.018756,-0.889794,-1.491858,0.708842,1.386708,-1.399733,-1.872933,1.557139,2.387503,-1.190116,-1.682843,0.82981,1.650199,-1.700481,-2.151056,2.028705,3.328245,-1.695885,-2.272822,2.400287,3.174859,1,3.0,5.0,1.0,0.0,0.0
121,-1.646348,-2.03629,0.403065,2.191132,-1.412137,-1.758396,-0.066649,1.399239,-1.181266,-1.22005,-0.051291,0.453704,-0.976988,-0.983671,-0.198662,0.282859,-0.963662,-0.967956,-0.487496,0.125908,-0.953942,-0.824183,-0.475184,0.132741,-1.042846,-1.112736,-0.193515,0.228494,-0.736996,-1.100599,-0.365887,0.020058,-0.725852,-0.958011,-0.594534,-0.183967,4,2.0,5.0,3.0,0.0,5.0
122,-1.866841,-2.385906,0.883663,2.296965,-1.854576,-2.37011,0.353416,1.927196,-1.849387,-2.357295,0.129035,1.718119,-1.418077,-2.165295,0.401295,1.603376,-1.628476,-2.015759,0.409758,1.754441,-1.176837,-1.479652,-0.056765,0.604668,-1.411021,-1.682843,0.047268,0.860363,-0.366425,-0.662909,-0.485617,-0.242497,-0.054291,0.006184,-0.714327,-0.656302,1,1.0,5.0,1.0,1.0,2.0
