x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,y,y_1,y_2,y_3,y_4
499,214.0,143.0,9.0,0.0,0.0,0.111111,0.172133,0.444444,0.172133,0.666667,0.222222,1.77778,0.0,-1.33333,3.33333,-2.0,1.77778,0.888889,-1.98694,6,6.0,6.0,1.0,6.0
500,147.0,111.0,9.0,0.0,0.0,0.388889,0.151852,0.444445,0.118519,5.66667,7.0,7.0,3.0,4.0,4.0,-8.0,7.33333,0.59127,-1.04143,0,0.0,2.0,4.0,1.0
501,161.0,73.0,9.0,0.0,0.0,0.833333,0.505524,0.61111,0.389682,43.8519,43.0,48.7778,39.7778,-2.55556,14.7778,-12.2222,48.7778,0.184376,-1.72044,1,6.0,1.0,1.0,4.0
502,68.0,107.0,9.0,0.111111,0.0,1.11111,3.14074,1.11111,2.56296,1.77778,0.222222,4.55556,0.555556,-4.66667,8.33333,-3.66667,4.55556,0.981482,-2.14653,2,2.0,1.0,6.0,2.0
503,235.0,81.0,9.0,0.0,0.0,1.38889,0.418518,0.777778,0.296296,3.48148,1.0,7.44444,2.0,-7.44444,11.8889,-4.44444,7.44444,0.881217,-2.24813,2,5.0,4.0,0.0,2.0
504,92.0,56.0,9.0,0.0,0.0,0.444443,0.0296294,0.833333,0.566668,126.0,115.889,140.667,121.444,-30.3333,44.0,-13.6667,140.667,0.176061,-2.32678,5,5.0,5.0,5.0,5.0
505,57.0,177.0,9.0,0.0,0.0,0.944445,0.551852,1.44444,1.71852,19.5926,15.7778,18.4444,24.5556,-11.4444,-3.44444,14.8889,24.5556,0.35899,2.41326,3,3.0,1.0,4.0,3.0
506,123.0,136.0,9.0,0.0,0.0,0.555555,1.0963,0.666667,1.33333,1.11111,0.111111,3.0,0.222222,-3.0,5.66667,-2.66667,3.0,0.986111,-2.11097,2,2.0,5.0,1.0,2.0
507,52.0,170.0,9.0,0.0,0.0,0.555556,0.45542,0.944444,0.389683,25.4444,20.1111,25.3333,30.8889,-16.0,-0.333333,16.3333,30.8889,0.349112,2.60401,3,2.0,3.0,1.0,3.0
508,239.0,174.0,9.0,0.0,0.0,2.0,1.4453,1.38889,0.854183,57.8519,50.4444,73.2222,49.8889,-22.2222,46.1111,-23.8889,73.2222,0.320261,-2.06905,4,4.0,4.0,4.0,3.0
509,95.0,109.0,9.0,0.0,0.0,1.0,0.488889,1.94444,2.72963,17.2593,19.2222,20.0,12.5556,5.88889,8.22222,-14.1111,20.4444,0.384997,-1.1312,0,0.0,5.0,6.0,0.0
510,173.0,113.0,9.0,0.0,0.0,0.5,0.3,1.33333,1.06667,133.111,124.667,145.667,129.0,-25.3333,37.6667,-12.3333,145.667,0.144134,-2.30955,5,4.0,2.0,3.0,1.0
511,43.0,137.0,9.0,0.0,0.0,0.166667,0.0777778,1.38889,1.75185,1.66667,0.666667,3.77778,0.555556,-3.0,6.33333,-3.33333,3.77778,0.917989,-2.07124,6,6.0,6.0,3.0,6.0
512,139.0,113.0,9.0,0.0,0.0,0.944444,0.975629,0.666667,0.421636,29.3333,24.8889,37.0,26.1111,-13.3333,23.0,-9.66667,37.0,0.327385,-2.19983,6,6.0,6.0,6.0,5.0
513,58.0,58.0,9.0,0.0,0.0,0.555556,0.403686,0.888891,0.860663,123.0,112.556,137.444,119.0,-31.3333,43.3333,-12.0,137.444,0.180972,-2.36538,5,5.0,4.0,0.0,5.0
514,61.0,119.0,9.0,0.0,0.0,0.833333,0.833333,1.05556,0.951852,1.22222,0.111111,3.22222,0.333333,-3.33333,6.0,-2.66667,3.22222,0.984127,-2.13309,2,3.0,5.0,3.0,2.0
515,10.0,172.0,9.0,0.0,0.0,4.27778,4.38896,6.66667,7.36055,44.7778,40.3333,54.6667,39.3333,-13.3333,29.6667,-16.3333,54.6667,0.278044,-2.05245,4,4.0,4.0,4.0,0.0
516,145.0,102.0,9.0,0.0,0.0,0.888889,0.607408,2.61111,1.48519,23.0741,22.1111,29.7778,17.3333,-2.88889,20.1111,-17.2222,29.7778,0.417763,-1.68544,0,0.0,0.0,0.0,5.0
517,9.0,130.0,9.0,0.0,0.0,0.0555556,0.0185185,2.61111,6.24075,1.74074,1.0,3.22222,1.0,-2.22222,4.44444,-2.22222,3.22222,0.550926,-2.0944,6,6.0,2.0,5.0,6.0
518,2.0,198.0,9.0,0.111111,0.0,0.888889,0.620633,1.94444,1.35674,12.1852,9.66667,10.5556,16.3333,-7.55556,-4.88889,12.4444,16.3333,0.415772,2.22128,3,3.0,6.0,0.0,3.0
519,4.0,201.0,9.0,0.0,0.222222,2.72222,1.67885,5.22222,3.12457,53.7037,47.1111,67.2222,46.7778,-19.7778,40.5556,-20.7778,67.2222,0.308859,-2.07523,4,6.0,4.0,4.0,5.0
520,66.0,41.0,9.0,0.0,0.0,0.611112,0.327731,0.388892,0.327733,109.704,95.1111,128.889,105.111,-43.7778,57.5556,-13.7778,128.889,0.262046,-2.40475,5,5.0,5.0,4.0,5.0
521,254.0,159.0,9.0,0.0,0.0,3.55556,7.54074,14.8333,152.7,36.6296,31.3333,46.2222,32.3333,-15.8889,28.7778,-12.8889,46.2222,0.294845,-2.31687,4,3.0,4.0,4.0,2.0
522,217.0,145.0,9.0,0.0,0.0,0.555556,0.162963,0.722222,0.062963,5.2963,6.33333,6.55556,3.0,3.11111,3.77778,-6.88889,7.0,0.564153,-1.06897,0,0.0,6.0,4.0,0.0
523,83.0,96.0,9.0,0.0,0.0,0.5,0.459468,0.666666,0.516398,19.5926,15.2222,28.4444,15.1111,-13.1111,26.5556,-13.4444,28.4444,0.472764,-2.08608,6,4.0,2.0,6.0,6.0
524,82.0,109.0,9.0,0.111111,0.0,0.722223,0.240741,1.33333,0.800001,17.7778,19.2222,21.0,13.1111,4.33333,9.66667,-14.0,21.0,0.376024,-1.27656,0,4.0,0.0,4.0,3.0
525,138.0,21.0,9.0,0.0,0.0,0.666665,0.760117,1.0,0.516396,127.296,116.222,143.111,122.556,-33.2222,47.4444,-14.2222,143.111,0.187853,-2.33938,5,5.0,4.0,0.0,5.0
526,238.0,98.0,9.0,0.0,0.0,1.33333,1.28889,1.27778,0.596297,52.8519,47.5556,64.6667,46.3333,-15.8889,35.4444,-19.5556,64.6667,0.28511,-2.02577,1,1.0,1.0,1.0,4.0
527,230.0,12.0,9.0,0.0,0.0,0.888888,0.272164,1.61111,0.975626,119.037,107.222,135.333,114.556,-35.4444,48.8889,-13.4444,135.333,0.207675,-2.36887,5,5.0,1.0,1.0,5.0
528,68.0,135.0,9.0,0.0,0.0,0.833333,0.477778,0.333333,0.266667,6.22222,4.0,10.4444,4.22222,-6.66667,12.6667,-6.0,10.4444,0.617593,-2.12552,6,6.0,3.0,6.0,6.0
529,53.0,198.0,9.0,0.0,0.0,1.72222,1.85492,5.11111,1.60093,51.6667,45.5556,64.2222,45.2222,-18.3333,37.6667,-19.3333,64.2222,0.299707,-2.07262,4,1.0,4.0,3.0,2.0
530,177.0,85.0,9.0,0.0,0.0,0.833333,0.166668,0.888888,0.429629,93.5556,79.2222,118.0,83.4444,-43.0,73.3333,-30.3333,118.0,0.328603,-2.20841,5,5.0,2.0,3.0,5.0
531,49.0,95.0,9.0,0.0,0.0,1.66667,5.91111,3.0,3.28889,5.18518,2.22222,9.44444,3.88889,-8.88889,12.7778,-3.88889,9.44444,0.794108,-2.32646,2,2.0,4.0,3.0,2.0
532,221.0,195.0,9.0,0.0,0.0,1.22222,1.40897,2.94444,1.52631,14.7407,11.6667,12.4444,20.1111,-9.22222,-6.88889,16.1111,20.1111,0.434488,2.19376,3,3.0,2.0,4.0,3.0
533,228.0,114.0,9.0,0.0,0.0,0.388889,0.0629629,0.833333,0.122222,5.88889,7.0,7.44444,3.22222,3.33333,4.66667,-8.0,7.44444,0.56746,-1.15184,0,0.0,1.0,1.0,5.0
534,156.0,32.0,9.0,0.0,0.0,0.777774,0.162964,2.61111,1.04074,136.296,129.778,146.333,132.778,-19.5556,30.1111,-10.5556,146.333,0.113055,-2.28076,5,5.0,6.0,4.0,5.0
535,143.0,24.0,9.0,0.0,0.0,1.27778,0.907406,0.888888,1.14075,127.63,117.667,141.667,123.556,-29.8889,42.1111,-12.2222,141.667,0.169397,-2.34925,5,5.0,0.0,2.0,5.0
536,140.0,73.0,9.0,0.0,0.0,1.72222,0.82776,0.777777,1.0037,46.2963,45.6667,51.1111,42.1111,-1.88889,14.4444,-12.5556,51.1111,0.176156,-1.68159,1,1.0,1.0,1.0,4.0
537,157.0,184.0,9.0,0.0,0.0,1.27778,0.774074,1.33333,0.844445,19.4444,15.2222,18.2222,24.8889,-12.6667,-3.66667,16.3333,24.8889,0.38821,2.41945,3,6.0,5.0,3.0,3.0
538,68.0,122.0,9.0,0.0,0.0,2.77778,2.02941,1.55556,1.99629,20.1481,14.2222,31.1111,15.1111,-17.7778,32.8889,-15.1111,31.1111,0.54583,-2.06017,2,1.0,2.0,2.0,4.0
539,133.0,125.0,9.0,0.0,0.0,1.44444,2.82963,2.11111,1.31852,66.2593,61.1111,79.1111,58.5556,-15.4444,38.5556,-23.1111,79.1111,0.259842,-1.9632,1,1.0,1.0,1.0,3.0
540,85.0,101.0,9.0,0.0,0.0,1.33333,1.28889,1.27778,1.21852,21.2963,21.2222,26.7778,15.8889,-0.222222,16.4444,-16.2222,26.7778,0.404792,-1.5586,0,6.0,0.0,0.0,0.0
541,78.0,60.0,9.0,0.0,0.0,0.444447,0.207408,0.777777,0.385185,109.778,99.5556,128.222,101.556,-30.6667,55.3333,-24.6667,128.222,0.223364,-2.16692,5,5.0,0.0,2.0,5.0
542,173.0,152.0,9.0,0.0,0.0,0.222222,0.0296296,0.833333,0.166667,3.59259,2.66667,5.77778,2.33333,-2.77778,6.55556,-3.77778,5.77778,0.599735,-1.9978,6,6.0,5.0,4.0,1.0
543,28.0,131.0,9.0,0.0,0.0,0.222222,0.074074,0.777778,0.207407,5.18518,6.66667,6.0,2.88889,4.44444,2.44444,-6.88889,6.66667,0.566138,-0.874641,0,0.0,5.0,2.0,0.0
544,165.0,99.0,9.0,0.0,0.0,0.888891,0.474074,0.777779,0.474074,93.4074,79.0,118.0,83.2222,-43.2222,73.7778,-30.5556,118.0,0.330418,-2.20776,5,5.0,5.0,5.0,5.0
545,138.0,185.0,9.0,0.0,0.0,3.05555,2.97707,1.94444,2.15424,57.0741,50.1111,71.1111,50.0,-20.8889,42.1111,-21.2222,71.1111,0.298025,-2.08885,4,4.0,4.0,4.0,3.0
546,178.0,183.0,9.0,0.111111,0.0,2.72222,2.3983,4.66667,3.69985,55.7407,49.6667,69.6667,47.8889,-18.2222,41.7778,-23.5556,69.6667,0.312366,-2.0052,4,6.0,4.0,4.0,0.0
547,68.0,103.0,9.0,0.0,0.0,0.666667,0.577778,1.11111,0.962963,2.14815,0.111111,5.66667,0.666667,-6.11111,10.5556,-4.44444,5.66667,0.987654,-2.18547,2,2.0,2.0,0.0,2.0
548,171.0,15.0,9.0,0.0,0.0,0.666668,0.557772,0.666668,0.699205,113.741,100.111,132.0,109.111,-40.8889,54.7778,-13.8889,132.0,0.241576,-2.38903,5,5.0,4.0,1.0,5.0
549,133.0,182.0,9.0,0.0,0.0,2.5,5.45555,8.66667,71.2445,29.7778,27.2222,35.4444,26.6667,-7.66667,17.0,-9.33333,35.8889,0.256078,-2.21774,4,1.0,4.0,4.0,6.0
550,151.0,89.0,9.0,0.0,0.0,8.38889,4.57732,0.722222,0.389682,31.7037,27.3333,41.0,26.7778,-13.1111,27.8889,-14.7778,41.0,0.351273,-2.04654,1,4.0,1.0,1.0,1.0
551,138.0,133.0,9.0,0.0,0.0,0.666667,0.444444,1.16667,0.211111,6.44444,7.77778,7.88889,3.66667,4.0,4.33333,-8.33333,8.22222,0.558201,-1.07766,0,0.0,0.0,2.0,0.0
552,67.0,136.0,9.0,0.0,0.0,6.72222,3.70835,2.66667,3.19722,15.5185,9.0,25.3333,12.2222,-19.5556,29.4444,-9.88889,25.3333,0.660813,-2.30751,2,4.0,2.0,2.0,2.0
553,173.0,152.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.0,6.0,5.0,6.0
554,181.0,27.0,9.0,0.0,0.0,0.722221,0.462964,0.5,0.255555,138.074,132.556,146.556,135.111,-16.5556,25.4444,-8.88889,146.556,0.0962632,-2.26453,5,5.0,4.0,2.0,5.0
555,156.0,154.0,9.0,0.0,0.0,0.277778,0.327731,0.777778,0.544331,1.74074,1.0,3.55556,0.666667,-2.22222,5.44444,-3.22222,3.55556,0.838889,-1.9882,6,6.0,1.0,5.0,6.0
556,211.0,206.0,9.0,0.0,0.0,0.944445,1.12963,2.16667,1.1,16.0741,13.5556,14.5556,20.1111,-7.55556,-4.55556,12.1111,20.1111,0.32736,2.25237,3,3.0,3.0,2.0,3.0
557,155.0,138.0,9.0,0.0,0.0,2.0,0.666661,1.05555,0.41852,69.4815,63.8889,82.5556,62.0,-16.7778,39.2222,-22.4444,82.5556,0.248998,-1.99905,1,5.0,1.0,2.0,6.0
558,152.0,155.0,9.0,0.0,0.0,0.5,0.611111,10.7778,131.807,7.2963,5.33333,11.0,5.55556,-5.88889,11.1111,-5.22222,11.0,0.5,-2.11557,6,6.0,1.0,1.0,6.0
559,154.0,120.0,9.0,0.0,0.0,0.444444,0.0296296,0.444445,0.118518,5.96296,7.77778,6.77778,3.33333,5.44444,2.44444,-7.88889,7.77778,0.569444,-0.820403,0,0.0,4.0,1.0,0.0
